Clicks_Plus_Leads,Clicks,Leads,Revenue
1279,859,420,66880
5635,3749,1886,332550
7260,5844,1416,275977
3431,2357,1074,263106
18326,11953,6373,833076
11138,7747,3391,665272
8201,5797,2404,556722
5156,3529,1627,491504
8110,5791,2319,654219
4352,3085,1267,171912
5201,3686,1515,396016
9266,6780,2486,371712
2176,1626,550,215430
5105,3425,1680,375627
2284,1448,836,187782
7870,5517,2353,546816
1200,798,402,142102
7935,6276,1659,259925
7528,5260,2268,955004
3524,2904,620,121584
7263,5470,1793,202313
5034,3640,1394,351780
19462,13956,5506,1891580
1562,1089,473,86411
634,514,120,24310
3645,2642,1003,235980
10370,7409,2961,1382575
9900,8046,1854,831222
14671,11366,3305,324465
4652,3830,822,191937
3512,2556,956,167034
14027,9264,4763,1976840
18459,12358,6101,913008
14284,10886,3398,392955
3831,2417,1414,565359
18988,12481,6507,1518400
3181,2004,1177,522104
9351,7487,1864,971946
8301,6255,2046,449264
11720,7750,3970,417000
15458,11119,4339,2387812
6129,4228,1901,182832
1011,811,200,22208
7609,5594,2015,421443
2219,1635,584,186813
2631,1674,957,243867
1460,1201,259,66625
4647,3266,1381,522720
6623,4925,1698,703280
3864,2750,1114,387750
1687,1331,356,60996
7971,6262,1709,379040
2406,1731,675,97528
4072,2665,1407,401004
9311,7728,1583,411714
7392,4780,2612,475586
574,440,134,17600
4066,2893,1173,180540
1528,1112,416,134974
12228,9089,3139,543390
3319,2189,1130,398728
10524,7253,3271,1126878
10760,8480,2280,460078
11931,7624,4307,1209720
12918,10351,2567,258639
3970,2483,1487,547600
3055,2127,928,301205
2777,1839,938,267525
2627,2040,587,180194
4749,3198,1551,394886
5114,3659,1455,140526
5116,4050,1066,242360
16504,12326,4178,346019
5539,4445,1094,93564
1092,799,293,134090
8819,5817,3002,898105
370,280,90,32665
8931,6005,2926,383021
1587,1009,578,231162
2922,1925,997,249660
9071,7400,1671,406560
2640,1792,848,153027
5276,3804,1472,224676
5221,4324,897,374884
1792,1444,348,96720
4098,3161,937,187210
17935,12139,5796,1299600
9080,6444,2636,533204
3327,2767,560,187308
4592,2912,1680,348445
3219,2013,1206,220892
9349,6455,2894,1003860
3385,2316,1069,154577
5339,4317,1022,427042
11835,9368,2467,445221
4392,2771,1621,463543
8603,6487,2116,603950
11978,8119,3859,832608
4305,2727,1578,697320
2061,1508,553,195684
1287,946,341,118313
8374,6241,2133,362336
21639,14026,7613,1618731
8216,5437,2779,648985
4814,3070,1744,407164
9325,6147,3178,284574
3928,3157,771,421124
8565,6947,1618,871680
4829,3986,843,181526
1154,937,217,55944
3393,2267,1126,308124
9605,6685,2920,667359
9125,6009,3116,578796
11156,7097,4059,994734
2361,1686,675,284394
1539,1207,332,143175
5082,3693,1389,242451
3246,2301,945,141191
3953,2976,977,117633
1697,1320,377,41180
11760,7993,3767,859196
1500,968,532,186147
524,432,92,38686
13278,8353,4925,1999543
4160,3301,859,202536
13962,11136,2826,322368
5382,3792,1590,229160
13981,10013,3968,1771390
12212,9596,2616,1086981
4427,3404,1023,310665
3594,2978,616,203770
2266,1455,811,90902
4666,2991,1675,387875
6509,4677,1832,913566
20825,13721,7104,979020
9108,6882,2226,936390
2779,2186,593,301263
1876,1484,392,134328
1063,709,354,90045
3281,2125,1156,254092
12884,8707,4177,1375257
7115,5877,1238,386043
9264,7635,1629,941486
961,652,309,47460
5129,4203,926,289296
4596,3646,950,152191
15057,9989,5068,1435786
3956,3061,895,106425
10302,7220,3082,1421900
3446,2438,1008,462500
3844,2717,1127,423150
8312,5958,2354,566642
5003,3922,1081,203252
5171,4063,1108,245616
5230,4016,1214,137319
10191,6643,3548,1100836
2029,1360,669,209605
1745,1339,406,118408
5183,3753,1430,432179
4560,3518,1042,478135
7778,5277,2501,340338
3095,2045,1050,543153
2007,1641,366,111390
1933,1524,409,133856
1857,1536,321,139189
9152,7432,1720,520695
5413,4088,1325,128927
1219,835,384,125160
17550,11693,5857,1396512
2102,1664,438,59885
9918,6243,3675,606624
2996,2008,988,169333
11830,8950,2880,762696
6095,4688,1407,334400
2453,1540,913,85409
21070,14482,6588,2356874
9864,6907,2957,769230
739,467,272,55601
6099,4334,1765,463632
10151,7885,2266,498844
1268,968,300,84700
4111,2970,1141,294525
7274,5188,2086,591764
1746,1282,464,118220
15335,11474,3861,709240
7367,4864,2503,510140
7480,4696,2784,1213352
11952,9131,2821,637200
13667,9822,3845,558465
4227,2676,1551,526848
10644,8281,2363,242736
13976,11626,2350,1192179
12526,9609,2917,1038960
2182,1439,743,400770
13289,9238,4051,345400
2033,1349,684,244650
2120,1579,541,143655
3636,2436,1200,103525
5268,3722,1546,727664
10283,8166,2117,396682
2616,1841,775,312455
2802,2315,487,117040
4618,3141,1477,904032
664,550,114,15160
5282,3594,1688,318227
4434,3403,1031,223390
3564,2884,680,127836
6151,4579,1572,206590
7002,5420,1582,361745
3045,2244,801,137088
6220,4163,2057,774982
5907,4641,1266,462039
8818,6665,2153,609760
14422,11127,3295,997810
7126,4847,2279,453582
5878,3981,1897,666746
13291,9679,3612,584614
10086,7718,2368,319000
1850,1386,464,69894
2276,1858,418,57546
18590,12606,5984,2503972
16708,11544,5164,919512
1239,825,414,187704
8460,5583,2877,480213
2712,1918,794,186468
7687,4921,2766,383744
747,490,257,30033
1802,1267,535,207444
9666,7272,2394,485958
11418,7935,3483,2046475
4393,3117,1276,389841
5844,4175,1669,417028
1202,911,291,87346
7347,4946,2401,326646
4246,2789,1457,116760
3347,2612,735,384456
4501,3679,822,262405
5901,4427,1474,167518
2660,2212,448,146306
9332,6116,3216,1323456
8272,5174,3098,912307
1066,865,201,48480
5462,4426,1036,315330
2371,1906,465,269008
2662,1702,960,135960
9187,7169,2018,420090
6778,4576,2202,864690
6216,4220,1996,310247
5519,3550,1969,462570
1868,1387,481,262435
18221,12370,5851,1759200
7258,4751,2507,573108
11125,7310,3815,2212006
1111,781,330,100322
8454,5523,2931,798289
8631,5931,2700,859188
1891,1388,503,123924
9713,7105,2608,612890
3004,2287,717,108600
2924,2313,611,323856
5965,4878,1087,89040
5903,4782,1121,326864
14255,11408,2847,1143000
2688,2131,557,212424
8461,5382,3079,1047628
4373,3438,935,223200
7071,5514,1557,226596
10084,7690,2394,1021080
7843,5230,2613,1266408
9275,6776,2499,648440
11774,9067,2707,449334
2912,2324,588,160256
14845,9286,5559,1802780
6169,4373,1796,305226
2356,1842,514,65178
2234,1426,808,338514
5491,4336,1155,299096
2359,1637,722,212175
6009,4295,1714,473588
4813,3066,1747,373677
6411,4112,2299,662991
8952,7420,1532,231680
6828,4988,1840,293568
2766,2053,713,83050
7121,5512,1609,568288
1008,788,220,38720
6418,5147,1271,256360
7466,5620,1846,378000
6164,5091,1073,395402
11261,7741,3520,778414
2750,2125,625,140855
15873,10804,5069,878766
4203,2643,1560,433136
7868,6369,1499,487254
7362,4973,2389,315400
5363,3426,1937,415710
3287,2244,1043,171031
5968,4511,1457,655371
2399,1536,863,144752
2021,1430,591,327364
10576,7947,2629,1214370
3547,2383,1164,77490
4179,3029,1150,545688
12433,9699,2734,476992
3711,2617,1094,148240
2432,1876,556,116200
5109,3841,1268,211876
13711,9759,3952,1926348
2727,2248,479,177520
10532,7755,2777,742560
6659,4611,2048,909060
16249,11226,5023,768930
7438,5751,1687,662025
14791,10605,4186,2138656
11941,9549,2392,478188
3100,2263,837,144078
5839,4424,1415,692709
11131,8487,2644,389784
6400,4652,1748,534590
1248,832,416,252810
14093,10464,3629,1402126
725,578,147,29355
5903,4824,1079,345740
8525,6019,2506,1146222
9798,7302,2496,648375
5041,3532,1509,578796
7856,6437,1419,228228
7455,5166,2289,686342
6824,4393,2431,371602
2941,2248,693,138938
14849,9538,5311,2859168
3251,2186,1065,116610
12145,8864,3281,388243
1591,1275,316,134676
1843,1440,403,72102
3111,2536,575,78250
6185,4635,1550,251000
6635,5072,1563,726388
6570,4450,2120,398912
1660,1046,614,105184
2538,1610,928,341187
5056,3273,1783,423615
15569,12497,3072,1345680
11160,8650,2510,812748
9124,7173,1951,545084
3696,2433,1263,296136
10952,7742,3210,1397739
1769,1214,555,94119
9901,8124,1777,217819
2213,1729,484,56196
2388,1599,789,142004
9784,6271,3513,638384
6946,5675,1271,322828
11568,8020,3548,806080
631,475,156,94116
3752,3123,629,94470
7219,5152,2067,665250
5969,4053,1916,535936
1604,1087,517,232155
2780,1826,954,215061
996,777,219,47160
15011,11899,3112,362520
2590,2147,443,210672
1357,1010,347,36990
2664,2207,457,131544
7859,5736,2123,388885
4189,3031,1158,270774
9774,6893,2881,689724
3595,2658,937,333861
5902,4518,1384,329766
6090,4183,1907,404088
1546,1281,265,64042
1215,912,303,38086
4430,3084,1346,216513
1025,757,268,40180
1289,911,378,30192
3635,2798,837,166370
2317,1481,836,241542
922,635,287,32163
4326,2844,1482,327981
1244,918,326,201728
6751,5338,1413,158675
11950,8984,2966,1302455
7944,5084,2860,1800288
6021,4136,1885,799876
2566,1718,848,396214
3054,2353,701,379257
9336,6207,3129,1420608
461,304,157,56540
4902,3366,1536,232426
10874,7485,3389,1134813
13521,9806,3715,719200
12845,8149,4696,716292
797,563,234,23165
2782,2047,735,255990
10663,7617,3046,1153953
13475,9044,4431,1480069
3312,2100,1212,490358
7904,5099,2805,925947
2452,2004,448,174746
1661,1366,295,129000
12738,8318,4420,1776120
7402,6047,1355,324731
1311,845,466,207044
5714,4737,977,171347
5926,4891,1035,321126
5946,3724,2222,248150
12621,7912,4709,787500
7722,6106,1616,283386
1150,929,221,52625
998,748,250,59136
4034,3317,717,235188
4639,3151,1488,512644
4326,3152,1174,450725
9105,5866,3239,1059013
1654,1142,512,274620
9342,6010,3332,1112754
14868,10045,4823,1089146
9313,7100,2213,413220
1818,1264,554,224707
2225,1444,781,194656
7392,5726,1666,313090
10647,6973,3674,775175
1383,1014,369,94128
5341,3708,1633,589944
1696,1398,298,150104
5234,4286,948,418593
10981,7114,3867,2104739
3633,2768,865,179994
3370,2610,760,209230
2030,1367,663,100284
6807,4889,1918,466764
3461,2278,1183,210862
2821,1869,952,543490
7212,5290,1922,641142
1893,1219,674,68580
9680,6620,3060,951855
7470,5306,2164,193242
13513,10349,3164,1317141
7230,4719,2511,589566
10311,7000,3311,998580
1400,979,421,66385
3968,2564,1404,479892
12321,9325,2996,531898
3369,2738,631,226092
12989,10432,2557,700308
1288,874,414,128760
2170,1565,605,112000
6460,4189,2271,760530
3049,1940,1109,377000
6617,4756,1861,231878
8968,6702,2266,1183518
2700,2229,471,128118
12101,8417,3684,338580
19532,12472,7060,1823320
5398,3495,1903,310554
4599,3399,1200,544830
6144,4711,1433,532890
4091,2644,1447,555200
6797,4883,1914,652537
3101,2377,724,277329
11644,7397,4247,1575348
2884,2117,767,65750
7198,5369,1829,314632
3520,2287,1233,649790
1896,1215,681,298110
2941,2213,728,118944
6490,5267,1223,651070
1551,1228,323,135442
9167,6192,2975,943599
1590,1038,552,200928
12116,9593,2523,1425287
1615,1214,401,63288
6854,4329,2525,437250
5667,3715,1952,523668
5888,4298,1590,511506
14299,10568,3731,1398379
2536,2072,464,85068
2993,2105,888,246026
16888,10568,6320,2432850
4885,3161,1724,171000
2262,1464,798,164850
1533,1112,421,164450
4529,3015,1514,356487
4098,3215,883,170408
4474,2802,1672,691505
5181,3469,1712,951808
1112,874,238,63404
4627,3453,1174,400587
7934,5432,2502,590631
1018,702,316,119063
1116,724,392,144188
19399,13397,6002,3261115
3599,2466,1133,294025
7793,5201,2592,1497012
1722,1144,578,195952
7660,6294,1366,470844
12536,9102,3434,1471572
2112,1419,693,353023
8409,5522,2887,480909
2652,2065,587,175665
8082,5811,2271,441309
2180,1509,671,276780
852,539,313,108376
17704,11509,6195,883200
5476,3729,1747,708474
612,438,174,15800
16466,11772,4694,947700
5669,4068,1601,465744
2233,1773,460,66584
1963,1294,669,112360
16582,11136,5446,2693736
11721,7736,3985,1293444
18614,12216,6398,1905169
3101,2243,858,197286
3381,2424,957,241266
4983,3286,1697,363272
1941,1264,677,224676
3141,2281,860,188936
12005,7823,4182,1169136
7478,5051,2427,739020
4983,3696,1287,267245
1387,1156,231,33858
1314,975,339,99170
8691,5492,3199,1107264
9917,8050,1867,187563
2366,1868,498,71808
4666,3677,989,105152
3067,2315,752,221650
2944,2413,531,116127
7724,5448,2276,1120056
13399,8443,4956,1355750
2382,1695,687,78100
14140,8921,5219,723912
5209,3976,1233,115621
1911,1197,714,169986
6822,4565,2257,462626
3501,2375,1126,154907
2383,1852,531,242346
13518,9727,3791,1490596
1335,957,378,126630
5638,3539,2099,395433
8521,6345,2176,1059863
2176,1401,775,167640
15856,10055,5801,1939080
2965,2206,759,113430
10251,7057,3194,305599
6283,5033,1250,239644
10781,8941,1840,363800
2941,2110,831,211992
7142,4670,2472,565281
4634,3492,1142,211736
8852,5908,2944,1305500
12222,9588,2634,237185
9684,8054,1630,536129
4401,2807,1594,396990
6900,4745,2155,416770
14273,10170,4103,1227279
4053,2972,1081,549173
11605,8059,3546,1542528
9702,7890,1812,455100
6021,3798,2223,526309
4174,3183,991,308555
3082,2062,1020,217170
1567,1189,378,112065
570,366,204,30268
5508,4177,1331,401141
6161,4039,2122,532950
5028,3264,1764,135700
3722,3087,635,121890
15853,11643,4210,741426
2916,2389,527,82492
14778,10358,4420,859503
14745,10257,4488,771210
3776,2702,1074,486720
14731,9523,5208,1421343
4315,2978,1337,163560
9113,5864,3249,953964
9215,5913,3302,1818060
9197,6485,2712,811805
1892,1216,676,117975
3852,3175,677,258622
4105,2580,1525,366912
3733,3094,639,299990
7035,4705,2330,701272
9790,7280,2510,708564
6237,4858,1379,520446
10517,7224,3293,517293
16423,11349,5074,955890
7484,5308,2176,949750
5270,3609,1661,543616
5537,4391,1146,198720
6807,5115,1692,510614
2128,1559,569,134608
12755,9638,3117,939150
2948,1883,1065,210444
1719,1406,313,51352
6115,4661,1454,405876
6341,4943,1398,343311
8210,5190,3020,1714314
7706,5013,2693,801540
3131,2599,532,141693
2382,1794,588,140750
15959,12008,3951,712312
5125,4012,1113,546360
2679,1747,932,253365
1134,765,369,81498
11214,7379,3835,518015
1661,1142,519,170232
4414,3049,1365,647752
1469,928,541,173052
9759,6884,2875,928070
8503,5959,2544,703470
2156,1573,583,101493
8213,6624,1589,540930
13997,9259,4738,1949394
6123,4121,2002,450205
8986,6189,2797,712347
12984,8953,4031,444925
499,367,132,43208
4392,2975,1417,164575
8959,6969,1990,488880
4642,3389,1253,202880
2065,1622,443,227010
6211,4266,1945,401790
5949,4308,1641,569422
5669,3998,1671,619850
2784,1833,951,384090
6632,4873,1759,1061436
12071,7890,4181,1622376
10890,6929,3961,628224
16792,11305,5487,930110
3182,2056,1126,271143
9561,7719,1842,664845
5905,3734,2171,273000
6204,4336,1868,449328
709,565,144,43466
2023,1412,611,150592
3688,3051,637,259378
1867,1531,336,94272
7518,4800,2718,661815
6397,4497,1900,788848
11520,7813,3707,643140
8402,6531,1871,841000
8482,6779,1703,467687
2777,1737,1040,170781
11463,8602,2861,1501830
1374,1006,368,32670
2453,1549,904,318202
7673,6123,1550,442800
6145,4161,1984,347242
4683,3386,1297,476037
2821,1969,852,183600
1388,1069,319,73298
1334,1053,281,43605
13688,8573,5115,2610960
8659,6803,1856,477666
3661,2421,1240,300501
4883,3321,1562,194184
3245,2677,568,64227
10012,6422,3590,693576
4588,2891,1697,793902
3888,2764,1124,546339
1180,933,247,29340
1170,735,435,149073
6824,4497,2327,623350
9409,6463,2946,1559642
1568,1300,268,50903
8556,5500,3056,452430
3294,2290,1004,189108
15062,10699,4363,839124
13635,10037,3598,835312
10272,6585,3687,567640
14832,9979,4853,778848
13061,9547,3514,977648
3413,2325,1088,279517
8021,6534,1487,712011
1551,1264,287,36256
5307,3638,1669,761917
1905,1345,560,85746
1730,1151,579,179550
4510,3132,1378,222360
2775,1769,1006,311740
1317,929,388,67599
5205,4093,1112,309684
1117,905,212,76514
7265,4650,2615,617580
2450,1920,530,117096
5018,3941,1077,256880
714,520,194,71145
3744,2561,1183,124279
13170,9289,3881,768168
4341,2726,1615,714918
8129,6213,1916,195547
1079,749,330,92520
9582,7245,2337,924800
3003,1885,1118,648318
15104,9628,5476,1111530
1219,771,448,122578
8489,5372,3117,350014
5719,3721,1998,396440
3223,2346,877,416024
1104,833,271,64024
4433,3651,782,201875
2015,1378,637,65400
3623,2697,926,379080
7298,5848,1450,314600
15149,11092,4057,930207
2345,1729,616,167480
4758,3432,1326,679896
3123,1956,1167,355320
14235,10140,4095,835946
9657,7793,1864,800410
18086,12810,5276,781000
2550,1761,789,280120
951,617,334,85895
5050,3358,1692,531258
1680,1086,594,222880
1933,1558,375,116800
10206,8262,1944,383152
1619,1189,430,155376
2879,2010,869,251940
2873,2160,713,197613
1344,847,497,60372
6948,5409,1539,252648
1565,1036,529,253572
17674,12378,5296,2206862
4522,3396,1126,428853
1668,1223,445,190400
15290,10326,4964,1828320
5558,3517,2041,272415
2359,1503,856,124120
11765,8838,2927,737665
1303,1033,270,64641
4766,3412,1354,628245
6142,4707,1435,412720
7770,4908,2862,393393
14396,9066,5330,2937376
16238,12074,4164,850668
10989,7145,3844,870840
1655,1309,346,80562
4597,3016,1581,859103
6996,5629,1367,272964
5560,3886,1674,726645
2866,1910,956,281820
5371,3644,1727,433344
5739,4377,1362,185126
9878,7987,1891,340480
1722,1242,480,103880
14036,8993,5043,1571612
6054,4626,1428,106400
9412,7211,2201,340538
2024,1317,707,163072
8434,6581,1853,320025
5234,4233,1001,308616
2982,2461,521,106113
6478,5229,1249,222285
6390,4282,2108,260800
15690,10366,5324,1861398
4268,3102,1166,120750
7717,5576,2141,345650
1423,942,481,100548
5389,3933,1456,459476
7107,4506,2601,1587141
1598,1231,367,43344
1161,964,197,26894
6553,4219,2334,826116
6034,4869,1165,205452
12487,9396,3091,482220
4164,3210,954,143616
15321,10725,4596,1438545
5177,4195,982,97310
3818,2519,1299,187200
1430,1160,270,57291
1418,1155,263,142006
11422,7197,4225,1481454
8068,5059,3009,486486
17224,11650,5574,1381644
13192,9790,3402,582392
2306,1728,578,153920
4178,3425,753,175616
978,748,230,40625
1240,935,305,101528
8636,6659,1977,362102
2200,1689,511,106190
14442,10651,3791,1178850
2659,2075,584,160908
3788,2746,1042,459952
11289,9018,2271,500764
7371,4776,2595,1124928
15889,11494,4395,1128744
4126,2644,1482,288435
12627,8843,3784,788942
3551,2322,1229,499968
7343,4686,2657,566420
1137,769,368,177380
19452,12570,6882,1468760
10222,8101,2121,1012050
12051,10035,2016,932400
4317,3300,1017,256224
1571,1223,348,78725
17487,12362,5125,846412
11695,8382,3313,1175564
6451,4941,1510,213571
8779,6325,2454,1198050
431,292,139,47520
7273,4862,2411,1041930
911,641,270,79618
10002,6504,3498,705939
3768,2427,1341,541842
13516,10755,2761,1444850
2167,1431,736,181038
6864,4699,2165,1019700
5323,3357,1966,512820
9243,7331,1912,513770
2645,1799,846,255550
3692,2658,1034,124800
2959,1879,1080,162848
3116,2547,569,291510
1592,1322,270,41750
3524,2806,718,388275
5858,4672,1186,333792
5374,3560,1814,364766
6564,4200,2364,605894
1500,1029,471,94611
9120,6257,2863,543612
20504,13130,7374,2768216
601,382,219,45080
6251,4700,1551,183388
10461,8439,2022,340164
7394,6009,1385,367990
14438,10329,4109,1737099
14911,10362,4549,974004
3665,2847,818,165165
14545,10984,3561,884212
11132,8554,2578,552820
14674,10576,4098,703235
7142,5492,1650,901246
5748,4326,1422,178497
10915,6852,4063,1223835
12491,7942,4549,851304
10777,8331,2446,1490648
4338,3549,789,109687
3375,2301,1074,402628
12240,8369,3871,1229918
5785,4531,1254,236592
8553,5918,2635,695200
20313,13300,7013,2531970
7923,5198,2725,519750
3566,2455,1111,352660
5420,3650,1770,823301
7045,5325,1720,261170
19833,14574,5259,1046493
5896,4405,1491,445179
7759,5312,2447,692250
2847,2051,796,269874
4078,2689,1389,404022
1604,1219,385,37062
3717,2945,772,438370
1180,786,394,166464
6048,4456,1592,408577
4937,3601,1336,238160
2077,1382,695,148701
