Duration,Clicks_Plus_Leads,Clicks,Leads,Revenue
13,6328,4293,2035,973063
9,17828,12017,5811,2115395
5,12802,10383,2419,777131
9,14878,9943,4935,1131280
23,6210,4035,2175,496566
24,3477,2659,818,219000
7,9211,6836,2375,214890
23,13769,11225,2544,640080
18,8742,6083,2659,364344
8,2657,2029,628,66564
7,15866,11538,4328,1744134
15,2549,1679,870,113578
23,1541,1124,417,184473
13,9074,6966,2108,260463
6,2010,1374,636,270080
9,5875,3818,2057,303966
16,4656,3411,1245,205860
14,899,661,238,60621
7,1148,730,418,133620
17,2894,2253,641,171969
26,12056,9503,2553,319428
25,4842,3159,1683,308400
11,6108,4152,1956,403172
24,9020,6994,2026,666414
22,3160,2266,894,82005
10,9890,7710,2180,440096
20,11759,8158,3601,794816
11,11679,8461,3218,1084580
10,5998,4024,1974,389360
6,6441,4210,2231,1241094
13,6008,3878,2130,938925
23,1622,1144,478,242208
12,12396,9521,2875,1050861
19,15853,10477,5376,2213496
30,3756,2593,1163,486243
28,5204,3796,1408,223238
23,6986,4751,2235,740610
26,7512,5198,2314,484590
24,1453,1163,290,170720
9,3528,2606,922,224790
15,7303,5505,1798,639919
5,7493,5173,2320,574728
8,7452,4673,2779,624960
19,3380,2712,668,142450
17,2667,1825,842,233020
15,1912,1250,662,145070
11,7346,5096,2250,350610
11,1569,1070,499,126074
28,3728,2833,895,538008
12,4643,3058,1585,156240
11,3238,2194,1044,321850
23,7588,5672,1916,794516
18,11219,7075,4144,748132
7,12114,8691,3423,515872
28,5937,4650,1287,263355
26,4589,2902,1687,267280
25,7243,5459,1784,753975
15,8401,6002,2399,594928
20,9481,7510,1971,664884
26,5709,3579,2130,745184
29,5649,3850,1799,530376
9,2083,1541,542,139101
17,7255,4845,2410,519267
28,11907,9245,2662,226149
14,8382,5732,2650,427788
28,7990,5767,2223,1369120
30,7792,5892,1900,306124
24,3204,2238,966,153438
29,14993,10405,4588,1364544
6,3612,2847,765,221336
19,3825,2500,1325,352230
16,12646,8511,4135,690525
16,12444,8742,3702,1125222
18,14588,11726,2862,694716
6,4389,2865,1524,533112
16,6593,4776,1817,658800
11,10564,8058,2506,576414
11,1987,1479,508,75576
10,10364,6824,3540,1138440
22,6623,4242,2381,183883
8,2238,1597,641,128506
5,3464,2365,1099,140946
30,1663,1319,344,128520
13,11674,7461,4213,595140
9,4125,2673,1452,381735
11,6010,4331,1679,482274
14,11689,8114,3575,1243704
9,12972,9322,3650,1113210
19,1813,1283,530,135960
6,8452,6294,2158,721968
14,2016,1664,352,171380
22,2329,1826,503,156604
26,5884,4869,1015,228800
20,4008,3045,963,268332
23,2604,1828,776,134541
17,13276,8828,4448,1434400
25,6720,5480,1240,191540
9,8059,5687,2372,852930
25,14918,11564,3354,809720
24,417,347,70,28644
27,4920,3743,1177,137922
18,8159,5927,2232,256476
26,4934,3652,1282,132055
28,1532,983,549,186998
10,5525,4184,1341,356088
20,11776,7452,4324,1702075
14,4276,3074,1202,374480
23,6834,5021,1813,710528
26,10246,8267,1979,168025
11,3283,2247,1036,512820
17,3286,2143,1143,195144
23,8196,6400,1796,631512
7,8137,5629,2508,628224
6,8799,6294,2505,208096
25,5718,4179,1539,573306
20,3306,2397,909,514400
20,7439,5279,2160,454410
24,5457,4007,1450,356040
22,2074,1374,700,247331
12,12746,9658,3088,1349418
21,2753,2097,656,65436
27,767,534,233,124978
7,3339,2389,950,345625
8,9393,7098,2295,887400
30,6845,4573,2272,1161492
29,8965,5905,3060,1476585
22,4934,3312,1622,709104
15,18360,14372,3988,581400
19,1567,1113,454,97970
12,15555,12823,2732,658800
22,10613,7083,3530,593398
24,8011,5356,2655,417240
7,15094,10380,4714,816816
13,4978,3752,1226,703280
25,9019,7477,1542,309174
15,4679,3871,808,273273
28,8629,6140,2489,981260
26,11427,7891,3536,1163900
21,11476,9297,2179,610212
16,3499,2554,945,393040
24,12212,8463,3749,488376
16,1857,1301,556,75718
7,6983,5807,1176,444528
23,3849,2845,1004,186984
15,5448,3650,1798,619970
18,5863,4453,1410,327754
19,3494,2837,657,287280
17,924,597,327,52890
27,9501,6313,3188,514697
26,3220,2435,785,165169
9,9041,7355,1686,638168
26,12065,9441,2624,517968
9,9043,7138,1905,462759
9,2887,1918,969,380851
5,2906,2233,673,127690
7,3469,2186,1283,627411
13,4284,2960,1324,192696
11,1812,1142,670,69680
7,15350,12194,3156,849612
6,1496,1095,401,123951
15,12350,8761,3589,1992606
10,11241,7111,4130,1261700
30,2954,1887,1067,186620
16,8457,5503,2954,542913
10,3128,2512,616,84906
24,8954,5606,3348,1187506
6,12542,8086,4456,521625
11,6998,4447,2551,891050
19,14190,10040,4150,1424305
29,9419,7090,2329,991914
12,7345,5909,1436,337980
7,8795,7001,1794,353232
24,8357,6405,1952,428800
30,7311,5582,1729,841480
19,5179,3409,1770,365118
24,15457,10189,5268,911706
5,1455,1084,371,98550
19,5041,3919,1122,471232
11,4668,3153,1515,345000
17,12125,8925,3200,1541694
27,4065,2958,1107,241425
5,12846,9152,3694,455112
19,2656,2018,638,101132
23,10329,7881,2448,269244
14,1692,1360,332,96393
15,2074,1435,639,168840
28,1912,1201,711,223104
9,4602,3802,800,231340
28,1413,1077,336,139020
16,2815,2189,626,153504
19,5715,3858,1857,303660
9,3396,2591,805,342719
21,2044,1636,408,232440
16,1214,806,408,86994
25,5358,3721,1637,454258
12,6433,5272,1161,322520
22,3088,2256,832,322926
11,4461,3266,1195,379310
10,14438,10550,3888,998865
11,5468,3804,1664,361374
19,9150,7427,1723,654465
5,4593,3704,889,389130
25,5244,3596,1648,512300
21,3683,2528,1155,239343
25,1718,1218,500,94024
11,4801,3307,1494,582552
21,6677,4788,1889,534935
11,9448,7020,2428,1334708
24,9899,6710,3189,470560
30,2723,2125,598,275766
7,7577,5240,2337,396720
9,15993,10438,5555,800904
15,12548,9012,3536,1887066
22,1951,1377,574,150331
5,1705,1347,358,34832
16,1039,753,286,87174
7,12860,10102,2758,473200
29,1587,1200,387,139810
5,5565,4344,1221,196245
29,5432,3628,1804,598674
9,2150,1625,525,85200
28,3034,2170,864,243950
26,8346,6677,1669,278884
9,2879,1973,906,345714
19,4830,3796,1034,586530
6,1042,728,314,169725
5,2566,1630,936,263211
17,3343,2464,879,195465
11,3212,2205,1007,183375
28,8019,5753,2266,1219760
30,1156,813,343,159803
12,10505,6917,3588,1081188
26,4523,3061,1462,502202
19,14319,10259,4060,615780
21,5639,4486,1153,348348
30,2601,1858,743,275868
29,12520,8262,4258,1121076
30,3807,2539,1268,234432
9,1271,969,302,127038
23,5147,3783,1364,191151
24,5904,4091,1813,458080
20,9055,6671,2384,328962
26,4362,2847,1515,346178
19,13565,9395,4170,688536
20,9164,7242,1922,490870
24,882,630,252,105878
19,2098,1452,646,204480
14,2963,2139,824,254464
28,14366,10184,4182,1575493
24,14203,9493,4710,812646
25,10055,6427,3628,1472100
19,4843,3450,1393,313937
17,12671,9642,3029,423384
12,6724,5180,1544,762696
13,2149,1741,408,126592
9,3692,3007,685,246960
25,4976,3690,1286,242717
5,8416,5413,3003,711555
30,7740,5085,2655,348492
24,4870,3593,1277,289674
24,13928,9835,4093,1847658
15,6712,4442,2270,761764
28,5328,3692,1636,564045
23,15468,9840,5628,891286
30,7235,4826,2409,1138896
17,14318,9898,4420,599472
26,7437,5573,1864,270438
7,6367,4997,1370,573615
16,10893,7799,3094,510733
12,3014,2219,795,263781
28,2677,2133,544,119133
11,7364,6093,1271,510489
27,618,402,216,80227
5,8402,5552,2850,249516
19,1724,1319,405,109238
6,1844,1469,375,171958
21,3908,3206,702,124764
22,10829,6990,3839,748880
10,6823,4789,2034,504988
14,3222,2377,845,286350
7,7747,5527,2220,772818
25,3729,2822,907,248631
6,5423,3484,1939,335778
24,2432,1972,460,71306
20,15449,11964,3485,2067026
25,12392,9394,2998,282486
23,8295,5654,2641,730482
12,6446,4087,2359,525352
26,11459,9386,2073,659745
16,17448,14190,3258,1228654
22,857,629,228,53613
29,4747,3193,1554,272831
17,13791,9037,4754,917700
28,7518,4760,2758,1350976
6,3905,2495,1410,398937
7,2327,1788,539,119837
15,2441,1606,835,134991
9,1921,1356,565,142450
18,6309,4016,2293,308772
24,17730,11626,6104,1705952
20,14217,9787,4430,1565486
23,4289,2776,1513,391352
13,3917,2533,1384,218784
24,6840,5384,1456,772616
21,14814,11947,2867,1401540
11,7070,4493,2577,620865
13,3453,2408,1045,84436
8,13163,9242,3921,435497
7,1968,1347,621,148512
30,2407,1944,463,107100
15,1569,1200,369,51513
15,7162,5390,1772,500472
15,9053,6390,2663,208816
30,11631,8409,3222,669120
26,12436,8012,4424,1086494
17,5572,4069,1503,380442
22,705,563,142,15606
13,3384,2766,618,177039
18,7418,4902,2516,346129
24,8718,5764,2954,1670526
5,8316,5403,2913,501291
18,8271,6750,1521,165870
20,5543,3828,1715,503429
11,7799,5361,2438,192825
24,6486,4807,1679,330057
19,4839,3405,1434,312336
17,8039,5454,2585,697374
16,5277,3892,1385,449462
29,5136,3862,1274,429870
21,4345,2940,1405,569966
23,3780,2538,1242,297246
17,4912,3915,997,432178
23,6290,5062,1228,344902
21,5798,3922,1876,203736
5,4295,3404,891,208894
20,1844,1198,646,91650
22,3663,2794,869,278622
23,6078,3879,2199,429780
16,2080,1647,433,123370
15,4232,2887,1345,382660
10,16600,10744,5856,1920764
29,7815,5808,2007,649740
7,1401,1116,285,107272
16,2797,1794,1003,247632
11,4882,3852,1030,562632
10,5930,4646,1284,188810
16,1089,820,269,47380
6,1362,1077,285,127776
20,13681,9475,4206,1070928
10,1448,1188,260,72450
6,3681,2967,714,182399
5,6971,5213,1758,263268
25,19935,12887,7048,1930594
22,1988,1634,354,96359
17,5249,3667,1582,418860
22,10764,8236,2528,657980
7,15816,11586,4230,764157
8,17368,13154,4214,403326
9,8248,6872,1376,233500
16,9700,6352,3348,1215730
23,3712,2569,1143,515375
7,1845,1159,686,74018
10,13821,9034,4787,1656712
30,3238,2207,1031,388058
23,1206,938,268,61490
25,6835,4402,2433,704104
7,7195,4595,2600,985842
16,3158,2106,1052,230720
30,6810,5074,1736,492445
23,4075,3041,1034,197556
9,7263,5574,1689,248542
20,2676,1954,722,212850
17,12647,8272,4375,1499046
17,10160,6583,3577,1694531
24,729,498,231,21000
29,9982,8231,1751,534658
8,10884,7448,3436,481740
28,2528,1907,621,229792
11,4687,3317,1370,651050
23,2087,1614,473,80410
26,16258,11073,5185,1679730
17,9218,6129,3089,919338
15,1584,1280,304,38170
7,1762,1351,411,69546
10,14590,11429,3161,605088
10,12215,8516,3699,1621788
19,8234,6053,2181,841796
30,9077,6684,2393,841602
10,1614,1228,386,181250
22,6154,4143,2011,633775
10,10563,8175,2388,1043892
22,10116,7308,2808,679042
27,4877,3267,1610,315372
29,16197,11903,4294,2189220
24,5082,3737,1345,234736
20,789,639,150,25705
13,5848,4325,1523,286590
13,3096,1980,1116,147976
8,7256,5249,2007,464800
13,3858,2949,909,281400
5,3304,2720,584,113880
26,9635,7907,1728,617160
30,11730,9015,2715,644540
7,6427,4495,1932,217610
20,18432,12666,5766,1399560
17,4815,3887,928,231168
16,1784,1367,417,185372
22,11233,7832,3401,1371859
17,12764,9847,2917,1345428
10,7481,5588,1893,387840
5,7864,6326,1538,665038
20,7570,5829,1741,232435
22,3478,2319,1159,413020
9,12806,9569,3237,1559790
21,2090,1466,624,159174
12,16925,13443,3482,1306712
14,11804,8208,3596,1144202
8,9531,7757,1774,716856
15,1662,1367,295,121766
6,6224,4169,2055,169796
19,1040,687,353,75495
14,5480,3658,1822,401800
9,2285,1623,662,185697
10,1758,1277,481,148932
22,695,449,246,123984
7,13875,9458,4417,1434648
18,4266,3071,1195,214420
26,9515,6585,2930,1284390
25,14416,9073,5343,1564640
26,6469,5365,1104,431642
6,1958,1400,558,152309
15,7089,4514,2575,320850
7,3390,2642,748,173484
17,12325,9182,3143,649854
21,6962,4427,2535,403780
24,10916,8691,2225,644778
7,1252,959,293,101520
9,6962,5318,1644,231680
6,13560,9315,4245,729120
14,1605,1196,409,111504
20,1269,846,423,107260
15,1041,707,334,81536
8,6053,3929,2124,464940
21,14717,10032,4685,1772862
11,1475,1001,474,123760
23,9254,5893,3361,624960
24,7115,4927,2188,576312
28,18746,12527,6219,1151898
24,5009,3987,1022,146160
28,11556,9378,2178,612664
20,10211,8070,2141,814348
18,5405,4114,1291,436132
16,1960,1272,688,319590
10,14935,10114,4821,999396
5,3080,1939,1141,126266
14,4947,3396,1551,514848
25,11332,7314,4018,630000
6,4481,3205,1276,337864
21,8320,5711,2609,521048
11,13188,9348,3840,814320
7,2320,1759,561,86528
7,15580,10052,5528,1358720
16,18708,12325,6383,971872
6,7368,5302,2066,539400
23,8168,5677,2491,1235207
8,10562,7399,3163,1081824
19,2715,1840,875,186296
19,1614,1211,403,114367
24,8808,6029,2779,482589
13,4768,3537,1231,503826
18,1184,841,343,121393
14,16753,11829,4924,1627774
17,16010,11723,4287,1591413
9,9392,7394,1998,918085
29,2913,1901,1012,261792
15,5292,3506,1786,684978
19,16222,10270,5952,1176114
6,16693,11224,5469,1442085
30,14487,10943,3544,1416810
20,5339,3666,1673,323990
15,4394,3591,803,172788
26,10863,7901,2962,515736
20,10298,7883,2415,1203352
6,4221,3369,852,121600
20,4894,4001,893,175280
11,1218,820,398,145418
18,6461,5258,1203,308632
29,3277,2167,1110,196176
19,3860,2842,1018,155694
11,10482,8091,2391,740194
5,1805,1294,511,99129
26,6901,4429,2472,545484
23,6948,5262,1686,734672
16,5142,3915,1227,461300
16,14208,9022,5186,1496495
27,11858,9090,2768,842985
19,16148,10737,5411,2350585
19,10616,7609,3007,562212
18,868,567,301,43473
13,1687,1130,557,128104
6,2473,1644,829,96255
5,10364,7136,3228,750440
30,12735,9987,2748,909755
10,3798,2737,1061,102803
30,13915,8794,5121,411148
27,4290,3015,1275,187600
16,3800,2741,1059,484878
19,8009,5262,2747,578076
12,2394,1661,733,271600
27,2965,2347,618,224612
10,10119,7222,2897,460248
7,15683,10154,5529,1580099
12,6434,4920,1514,416240
7,7905,5177,2728,992654
13,3404,2775,629,280111
19,3320,2415,905,292040
23,2138,1441,697,257725
18,4224,3248,976,115632
20,6013,4212,1801,270940
17,2707,2203,504,153344
22,6767,4530,2237,208868
20,5854,4030,1824,348400
6,3059,2015,1044,266950
24,7235,5581,1654,203885
10,8740,5754,2986,1068445
16,1846,1427,419,180930
9,1516,962,554,173900
19,10548,7624,2924,990915
23,17344,11474,5870,618807
12,813,657,156,40762
28,11525,7344,4181,308890
28,4048,2707,1341,576928
25,5493,4459,1034,186204
29,5551,4111,1440,544968
5,3767,2842,925,291116
7,5025,3336,1689,207273
16,3191,2052,1139,583998
23,10441,7037,3404,286580
27,8507,6000,2507,622427
10,12018,7646,4372,550547
26,13983,10712,3271,1098825
8,10692,7324,3368,243276
13,6816,4950,1866,471801
16,8159,5150,3009,245531
11,15041,11694,3347,640350
26,15142,11588,3554,1371084
10,6946,5499,1447,286440
8,10713,6736,3977,927619
24,5316,3604,1712,982451
27,7603,4957,2646,796145
18,7322,5876,1446,557583
12,9977,7148,2829,664110
23,3909,2455,1454,150880
17,1185,775,410,56430
13,9532,6007,3525,1114798
5,11184,7547,3637,435845
12,18145,13166,4979,2116002
17,3572,2865,707,178007
18,15371,12287,3084,882180
20,15125,9587,5538,3196663
24,12552,8607,3945,1566000
25,3022,2312,710,141873
21,3754,3065,689,154394
13,1374,1132,242,38356
8,9750,6858,2892,1053536
24,8713,6229,2484,597640
15,3746,2548,1198,416580
8,16042,12148,3894,1716845
7,604,497,107,39680
6,1120,788,332,70656
11,4858,3663,1195,196560
25,10155,8035,2120,333502
18,3954,2984,970,314685
23,3479,2313,1166,244572
22,1781,1316,465,139392
23,1415,993,422,162288
23,4050,2562,1488,534650
10,3279,2288,991,480822
22,3165,2587,578,111540
20,11397,7882,3515,995705
14,8674,5895,2779,743002
15,5346,3703,1643,762135
26,6013,4193,1820,262472
23,8844,6367,2477,707760
22,15780,9940,5840,2729020
18,17594,11174,6420,1051960
24,5421,3674,1747,428766
13,942,641,301,156183
23,6860,4408,2452,618802
14,7046,4647,2399,925920
20,14852,12374,2478,580788
22,2698,2202,496,170752
18,7998,6411,1587,203256
26,8627,7129,1498,337410
16,6377,5060,1317,167375
23,6293,4247,2046,751918
23,14396,10143,4253,974928
22,12440,8506,3934,1795116
23,4235,3037,1198,213565
20,15092,11629,3463,1201984
14,13579,9226,4353,1939950
28,4147,2627,1520,337695
30,4332,3181,1151,229674
5,1184,870,314,91532
26,6671,5379,1292,340458
6,4450,3419,1031,298792
14,3385,2265,1120,202488
8,7354,5757,1597,815760
17,7415,4898,2517,724320
17,12012,9636,2376,963240
7,2862,2115,747,116840
14,11261,8555,2706,593538
9,12149,8557,3592,1222139
5,8077,5643,2434,602855
14,7000,5797,1203,292485
30,4193,3033,1160,362195
6,3154,2239,915,213150
29,4505,2831,1674,562330
13,9460,7149,2311,797616
22,2484,2001,483,52164
20,2879,2083,796,198880
20,2321,1801,520,244800
12,18268,12010,6258,3344070
28,7824,6455,1369,630952
22,16940,11123,5817,1720088
9,1041,682,359,66742
13,13747,8753,4994,1821456
22,13363,9255,4108,598016
11,6135,3872,2263,980925
26,2064,1345,719,280731
26,4323,2844,1479,371616
23,545,444,101,27528
8,3812,2551,1261,392202
21,1717,1074,643,181365
9,6209,4013,2196,543996
5,2931,1876,1055,286468
8,3857,2939,918,233168
18,15102,11089,4013,962536
28,5509,4388,1121,198352
6,1528,1007,521,128772
14,11072,7095,3977,951318
27,1149,798,351,98270
16,5735,3701,2034,509958
6,6401,4607,1794,271284
28,5384,3930,1454,632968
25,13249,10286,2963,631890
9,5992,4808,1184,108500
27,3476,2618,858,485994
8,2584,1946,638,151900
16,7930,6465,1465,249480
24,8468,6869,1599,310526
15,17122,14114,3008,1420640
11,8901,6681,2220,1031184
10,2463,2005,458,133760
12,13988,10801,3187,547440
15,4589,3801,788,238872
18,7105,4777,2328,709930
11,10610,6710,3900,1895364
15,5201,3832,1369,219648
6,6035,3942,2093,993044
30,14388,9029,5359,786022
22,2257,1627,630,152324
27,6376,4500,1876,764260
14,5527,3864,1663,644592
7,11260,7797,3463,796700
23,1215,896,319,57912
28,17865,12072,5793,1429428
8,3598,2931,667,100912
27,4950,3624,1326,325959
6,10698,7706,2992,887984
21,4093,3190,903,385200
5,7246,4694,2552,722016
25,5363,4301,1062,241423
11,6303,5211,1092,442189
23,7531,5577,1954,197316
28,5665,4482,1183,203400
14,11031,7008,4023,941535
25,9258,6297,2961,756946
11,9616,6959,2657,890136
25,4372,3046,1326,294512
30,2292,1516,776,156134
7,15602,11099,4503,550926
22,3712,2874,838,206646
30,4330,3332,998,114176
14,2622,1988,634,61632
5,14325,10898,3427,1621340
8,12733,8246,4487,1163225
20,6863,4861,2002,259776
24,6136,4301,1835,377540
19,6241,3954,2287,321250
6,8586,5383,3203,799155
13,1971,1261,710,152224
22,7978,5052,2926,614457
18,882,728,154,78200
12,3304,2110,1194,105630
16,11305,7807,3498,1111880
5,5713,3691,2022,444040
16,9692,8066,1626,332920
28,9036,5752,3284,828976
8,3841,2794,1047,119538
30,2504,1709,795,207870
20,1763,1103,660,284928
9,10098,6667,3431,373876
16,3133,2119,1014,251370
27,18492,13735,4757,1508010
30,4126,2777,1349,267267
21,6157,4746,1411,759900
15,3216,2380,836,197676
29,3107,2276,831,215628
6,2091,1551,540,157675
15,3012,2013,999,344500
13,7510,6166,1344,286368
19,3042,1952,1090,412299
22,9512,6612,2900,1009954
24,3535,2611,924,429048
27,12472,8315,4157,1400970
8,9817,7579,2238,515328
10,11982,8976,3006,734020
28,4944,3368,1576,145440
12,16623,10651,5972,3118360
28,20501,13103,7398,2341560
28,4972,3586,1386,358416
6,11600,8928,2672,840420
8,4015,3269,746,280674
12,1072,769,303,102144
9,11537,7213,4324,1959980
14,2728,1792,936,151404
17,7880,5568,2312,313125
29,5671,3740,1931,521472
14,2318,1755,563,115839
28,8904,6157,2747,1323842
30,5093,3975,1118,320076
5,3277,2441,836,355250
17,3171,2638,533,99120
21,4297,3261,1036,459935
26,2232,1494,738,92538
17,17100,11450,5650,2484608
16,14946,10113,4833,590557
30,2634,2115,519,229908
22,2341,1489,852,109350
28,4648,3490,1158,395766
7,2762,1891,871,220398
15,17797,11606,6191,1503179
30,7493,4804,2689,1542116
30,11888,7534,4354,1685346
23,8314,6853,1461,351979
26,7056,4507,2549,845075
11,2685,1762,923,91650
8,1294,1067,227,63940
18,10415,7649,2766,733720
10,10850,6861,3989,819076
13,1617,1059,558,135595
15,9459,7337,2122,794112
7,10901,8151,2750,1440098
26,1606,1250,356,98298
9,14731,10167,4564,534222
22,12476,8611,3865,754425
27,2339,1469,870,171003
5,8813,6319,2494,474139
24,4559,3185,1374,300572
12,300,223,77,15570
21,6703,4584,2119,270480
18,578,474,104,31430
18,13202,8410,4792,1477664
16,4567,3589,978,174932
16,2271,1522,749,316008
9,1228,794,434,115209
23,5571,3669,1902,587846
26,5064,3331,1733,754688
24,2960,1970,990,136268
21,1971,1488,483,102816
17,10685,8760,1925,528626
16,3613,2345,1268,654315
8,1330,1092,238,100113
6,10424,6881,3543,964695
11,14260,11569,2691,525056
16,3890,2861,1029,218474
12,5003,4012,991,206496
30,2082,1661,421,112251
29,6410,5127,1283,344424
21,2716,2057,659,352764
25,6507,4881,1626,220185
29,7452,5209,2243,528748
25,5133,3443,1690,112404
14,4963,4124,839,259956
22,1755,1338,417,145740
23,1519,983,536,282145
25,6167,4789,1378,431634
9,8059,5287,2772,389172
7,1855,1307,548,188700
7,2873,1946,927,332800
30,7819,5701,2118,606000
10,8211,5435,2776,403184
12,3308,2275,1033,190212
29,6237,4222,2015,189726
30,15333,9664,5669,2933010
19,1581,1248,333,83984
7,3470,2262,1208,369279
7,19566,13618,5948,3096801
